SeqID,Virus,Host,CollDate,Country,Host,SeqLength
EPI_ISL_442111,COVID19,human,2020-04-06,United Kingdom,Human,29812
EPI_ISL_435624,COVID19,human,2020-03-10,USA,Human,29823
EPI_ISL_433065,COVID19,human,2020-04-05,United Kingdom,Human,29903
EPI_ISL_440340,COVID19,human,2020-03-18,United Kingdom,Human,29782
EPI_ISL_447225,COVID19,human,2020-03-22,USA,Human,29870
EPI_ISL_453213,COVID19,human,2020-04-15,United Kingdom,Human,29899
EPI_ISL_459543,COVID19,human,2020-03-27,United Kingdom,Human,29782
EPI_ISL_441633,COVID19,human,2020-04-07,United Kingdom,Human,29849
EPI_ISL_458079,COVID19,human,2020-03-30,Indonesia,Human,29903
EPI_ISL_442998,COVID19,human,2020-04-07,United Kingdom,Human,29783
EPI_ISL_423326,COVID19,human,2020-03-27,United Kingdom,Human,29903
EPI_ISL_429796,COVID19,human,2020-04-08,Luxembourg,Human,29856
EPI_ISL_444408,COVID19,human,2020-04-20,United Kingdom,Human,29903
EPI_ISL_422282,COVID19,human,2020-03-25,United Kingdom,Human,29903
EPI_ISL_441745,COVID19,human,2020-04-06,United Kingdom,Human,29849
EPI_ISL_443588,COVID19,human,2020-04-14,United Kingdom,Human,29782
EPI_ISL_449000,COVID19,human,2020-04-21,United Kingdom,Human,29866
EPI_ISL_441070,COVID19,human,2020-04-03,United Kingdom,Human,29782
EPI_ISL_442534,COVID19,human,2020-04-12,United Kingdom,Human,29849
EPI_ISL_446874,COVID19,human,2020-04-16,United Kingdom,Human,29865
EPI_ISL_466380,COVID19,human,2020-04-13,United Kingdom,Human,29903
EPI_ISL_423518,COVID19,human,2020-03-30,United Kingdom,Human,29903
EPI_ISL_445432,COVID19,human,2020-04-02,United Kingdom,Human,29886
EPI_ISL_440618,COVID19,human,2020-04-02,United Kingdom,Human,29812
EPI_ISL_464520,COVID19,human,2020-03-04,United Kingdom,Human,29903
EPI_ISL_440665,COVID19,human,2020-04-02,United Kingdom,Human,29811
EPI_ISL_420749,COVID19,human,2020-03-25,United Kingdom,Human,29903
EPI_ISL_437012,COVID19,human,2020-03-26,Denmark,Human,29903
EPI_ISL_446787,COVID19,human,2020-04-18,United Kingdom,Human,29866
EPI_ISL_439096,COVID19,human,2020-03-26,United Kingdom,Human,29782
EPI_ISL_432444,COVID19,human,2020-04-07,United Kingdom,Human,29900
EPI_ISL_439484,COVID19,human,2020-03-31,United Kingdom,Human,29782
EPI_ISL_432069,COVID19,human,2020-03-25,United Kingdom,Human,29902
EPI_ISL_446029,COVID19,human,2020-04-14,United Kingdom,Human,29903
EPI_ISL_418643,COVID19,human,2020-03-19,Belgium,Human,29782
EPI_ISL_442067,COVID19,human,2020-04-06,United Kingdom,Human,29849
EPI_ISL_423176,COVID19,human,2020-03-24,United Kingdom,Human,29903
EPI_ISL_460590,COVID19,human,2020-05-04,USA,Human,29862
EPI_ISL_442764,COVID19,human,2020-04-07,United Kingdom,Human,29782
EPI_ISL_465755,COVID19,human,2020-03-15,United Kingdom,Human,29903
EPI_ISL_445868,COVID19,human,2020-04-08,United Kingdom,Human,29902
EPI_ISL_438987,COVID19,human,2020-04-21,United Kingdom,Human,29903
EPI_ISL_459606,COVID19,human,2020-03-25,United Kingdom,Human,29782
EPI_ISL_434872,COVID19,human,2020-03-23,USA,Human,29903
EPI_ISL_443985,COVID19,human,2020-03-26,United Kingdom,Human,29812
EPI_ISL_447071,COVID19,human,2020-03-27,USA,Human,29877
EPI_ISL_446422,COVID19,human,2020-04-10,United Kingdom,Human,29901
EPI_ISL_444061,COVID19,human,2020-04-27,USA,Human,29858
EPI_ISL_431951,COVID19,human,2020-04-05,United Kingdom,Human,29900
EPI_ISL_443018,COVID19,human,2020-04-08,United Kingdom,Human,29849
EPI_ISL_445768,COVID19,human,2020-04-09,United Kingdom,Human,29901
EPI_ISL_435033,COVID19,human,2020-04-07,Democratic Republic of the Congo,Human,29783
EPI_ISL_431989,COVID19,human,2020-03-31,United Kingdom,Human,29891
EPI_ISL_441674,COVID19,human,2020-04-06,United Kingdom,Human,29849
EPI_ISL_417223,COVID19,human,2020-03-02,United Kingdom,Human,29903
EPI_ISL_464597,COVID19,human,2020-03-05,United Kingdom,Human,29903
EPI_ISL_453614,COVID19,human,2020-05-04,United Kingdom,Human,29903
EPI_ISL_465140,COVID19,human,2020-03-14,United Kingdom,Human,29903
EPI_ISL_443657,COVID19,human,2020-04-13,United Kingdom,Human,29782
EPI_ISL_420848,COVID19,human,20-Mar,Democratic Republic of the Congo,Human,29765
EPI_ISL_449386,COVID19,human,2020-04-01,United Kingdom,Human,29873
EPI_ISL_451736,COVID19,human,2020-03-16,Switzerland,Human,29903
EPI_ISL_443447,COVID19,human,2020-04-15,United Kingdom,Human,29782
EPI_ISL_445965,COVID19,human,2020-04-04,United Kingdom,Human,29899
EPI_ISL_455913,COVID19,human,2020-03-12,Thailand,Human,29883
EPI_ISL_440663,COVID19,human,2020-04-03,United Kingdom,Human,29782
EPI_ISL_427344,COVID19,human,2020-03-30,Belgium,Human,29903
EPI_ISL_458917,COVID19,human,2020-04-09,United Kingdom,Human,29782
EPI_ISL_453119,COVID19,human,2020-04-23,United Kingdom,Human,29903
EPI_ISL_442564,COVID19,human,2020-04-11,United Kingdom,Human,29812
EPI_ISL_457906,COVID19,human,20-Apr,Kenya,Human,29782
EPI_ISL_457226,COVID19,human,2020-04-24,United Kingdom,Human,29903
EPI_ISL_443529,COVID19,human,2020-04-16,United Kingdom,Human,29812
EPI_ISL_443117,COVID19,human,2020-04-13,United Kingdom,Human,29849
EPI_ISL_445395,COVID19,human,2020-04-03,United Kingdom,Human,29880
EPI_ISL_421377,COVID19,human,2020-03-16,USA,Human,29726
EPI_ISL_438512,COVID19,human,2020-03-29,United Kingdom,Human,29782
EPI_ISL_441136,COVID19,human,2020-04-03,United Kingdom,Human,29782
EPI_ISL_443344,COVID19,human,2020-04-16,United Kingdom,Human,29812
EPI_ISL_433619,COVID19,human,2020-04-03,United Kingdom,Human,29752
EPI_ISL_453661,COVID19,human,2020-05-16,United Kingdom,Human,29903
EPI_ISL_434774,COVID19,human,2020-03-18,USA,Human,29903
EPI_ISL_448439,COVID19,human,2020-04-21,United Kingdom,Human,29903
EPI_ISL_459589,COVID19,human,2020-03-25,United Kingdom,Human,29782
EPI_ISL_458306,COVID19,human,2020-04-16,United Kingdom,Human,29782
EPI_ISL_442634,COVID19,human,2020-04-06,United Kingdom,Human,29830
EPI_ISL_466358,COVID19,human,2020-04-09,United Kingdom,Human,29903
EPI_ISL_466287,COVID19,human,2020-04-07,United Kingdom,Human,29903
EPI_ISL_417708,COVID19,human,2020-03-11,Iceland,Human,29903
EPI_ISL_420639,COVID19,human,2020-03-26,United Kingdom,Human,29903
EPI_ISL_418094,COVID19,human,2020-03-12,United Kingdom,Human,29873
EPI_ISL_465716,COVID19,human,2020-04-21,United Kingdom,Human,29903
EPI_ISL_445907,COVID19,human,2020-03-31,United Kingdom,Human,29895
EPI_ISL_448642,COVID19,human,2020,United Kingdom,Human,29903
EPI_ISL_439395,COVID19,human,2020-03-31,United Kingdom,Human,29782
EPI_ISL_443891,COVID19,human,2020-03-26,United Kingdom,Human,29782
EPI_ISL_465156,COVID19,human,2020-03-15,United Kingdom,Human,29903
EPI_ISL_436966,COVID19,human,2020-03-24,Denmark,Human,29903
EPI_ISL_429749,COVID19,human,2020-03-24,Luxembourg,Human,29868
EPI_ISL_432003,COVID19,human,2020-04-01,United Kingdom,Human,29857
EPI_ISL_441631,COVID19,human,2020-04-03,United Kingdom,Human,29812
EPI_ISL_448863,COVID19,human,2020-04-17,United Kingdom,Human,29903
EPI_ISL_455233,COVID19,human,2020-04-06,Netherlands,Human,29775
EPI_ISL_422904,COVID19,human,2020-03-09,Netherlands,Human,29772
EPI_ISL_449623,COVID19,human,2020-04-30,United Kingdom,Human,29903
EPI_ISL_458886,COVID19,human,2020-04-14,United Kingdom,Human,29782
EPI_ISL_443027,COVID19,human,2020-04-10,United Kingdom,Human,29782
EPI_ISL_442592,COVID19,human,2020-04-08,United Kingdom,Human,29782
EPI_ISL_438374,COVID19,human,2020-03-30,United Kingdom,Human,29759
EPI_ISL_449566,COVID19,human,2020-03-23,United Kingdom,Human,29899
EPI_ISL_425376,COVID19,human,2020-03-18,United Kingdom,Human,29903
EPI_ISL_430044,COVID19,human,2020-03-30,USA,Human,29892
EPI_ISL_432741,COVID19,human,2020-04-02,United Kingdom,Human,29903
EPI_ISL_441532,COVID19,human,2020-04-24,United Kingdom,Human,29903
EPI_ISL_448920,COVID19,human,2020-03-26,United Kingdom,Human,29865
EPI_ISL_421989,COVID19,human,2020-04-02,United Kingdom,Human,29907
EPI_ISL_448851,COVID19,human,2020-04-14,United Kingdom,Human,29903
EPI_ISL_460812,COVID19,human,2020-04-14,Netherlands,Human,29775
EPI_ISL_441105,COVID19,human,2020-04-03,United Kingdom,Human,29807
EPI_ISL_423271,COVID19,human,2020-03-27,United Kingdom,Human,29903
EPI_ISL_423913,COVID19,human,2020-03-18,United Kingdom,Human,29903
EPI_ISL_432641,COVID19,human,2020-04-02,United Kingdom,Human,29903
EPI_ISL_420737,COVID19,human,2020-03-27,United Kingdom,Human,29915
EPI_ISL_465336,COVID19,human,2020-04-17,United Kingdom,Human,29903
EPI_ISL_443357,COVID19,human,2020-04-16,United Kingdom,Human,29849
EPI_ISL_465142,COVID19,human,2020-03-15,United Kingdom,Human,29903
EPI_ISL_433351,COVID19,human,2020-03-27,United Kingdom,Human,29782
EPI_ISL_422361,COVID19,human,2020-03-26,United Kingdom,Human,29899
EPI_ISL_418674,COVID19,human,2020-03-16,United Kingdom,Human,29903
EPI_ISL_423882,COVID19,human,2020-03-19,United Kingdom,Human,29903
EPI_ISL_458657,COVID19,human,2020-03-30,United Kingdom,Human,29782
EPI_ISL_461570,COVID19,human,2020-05-23,United Kingdom,Human,29903
EPI_ISL_449109,COVID19,human,2020-04-08,United Kingdom,Human,29873
EPI_ISL_421955,COVID19,human,2020-03-30,United Kingdom,Human,29907
EPI_ISL_420474,COVID19,human,2020-03-18,United Kingdom,Human,29903
EPI_ISL_465864,COVID19,human,2020-03-29,United Kingdom,Human,29903
EPI_ISL_452924,COVID19,human,2020-05-07,United Kingdom,Human,29903
EPI_ISL_443557,COVID19,human,2020-04-14,United Kingdom,Human,29849
EPI_ISL_440225,COVID19,human,2020-03-02,United Kingdom,Human,29783
EPI_ISL_437186,COVID19,human,2020-03-30,USA,Human,29903
EPI_ISL_440742,COVID19,human,2020-04-03,United Kingdom,Human,29804
EPI_ISL_464330,COVID19,human,2020-03-02,United Kingdom,Human,29903
EPI_ISL_446995,COVID19,human,2020-04-18,United Kingdom,Human,29902
EPI_ISL_458401,COVID19,human,2020-04-16,United Kingdom,Human,29782
EPI_ISL_439592,COVID19,human,2020-03-29,United Kingdom,Human,29792
EPI_ISL_445522,COVID19,human,2020-04-03,United Kingdom,Human,29901
EPI_ISL_422261,COVID19,human,2020-03-30,United Kingdom,Human,29866
EPI_ISL_443611,COVID19,human,2020-04-14,United Kingdom,Human,29849
EPI_ISL_453017,COVID19,human,2020-04-09,United Kingdom,Human,29782
EPI_ISL_455141,COVID19,human,2020-04-03,Netherlands,Human,29772
EPI_ISL_438249,COVID19,human,2020-03-31,United Kingdom,Human,29811
EPI_ISL_441677,COVID19,human,2020-04-06,United Kingdom,Human,29849
EPI_ISL_442230,COVID19,human,2020-04-06,United Kingdom,Human,29812
EPI_ISL_433219,COVID19,human,2020-03-30,United Kingdom,Human,29903
EPI_ISL_419520,COVID19,human,2020-03-19,USA,Human,29903
EPI_ISL_441096,COVID19,human,2020-04-02,United Kingdom,Human,29812
EPI_ISL_445775,COVID19,human,2020-04-09,United Kingdom,Human,29867
EPI_ISL_430903,COVID19,human,2020-04-05,USA,Human,29650
EPI_ISL_465661,COVID19,human,2020-05-14,United Kingdom,Human,29903
EPI_ISL_447431,COVID19,human,2020-04-03,Israel,Human,29892
EPI_ISL_424328,COVID19,human,2020-03-24,USA,Human,29507
EPI_ISL_457954,COVID19,human,2020-03-23,Uruguay,Human,29541
EPI_ISL_447086,COVID19,human,2020-03-28,USA,Human,29870
EPI_ISL_465175,COVID19,human,2020-04-15,United Kingdom,Human,29903
EPI_ISL_457917,COVID19,human,20-Apr,Kenya,Human,29494
EPI_ISL_466826,COVID19,human,20-Apr,Canada,Human,29903
EPI_ISL_443349,COVID19,human,2020-04-15,United Kingdom,Human,29849
EPI_ISL_440786,COVID19,human,2020-04-01,United Kingdom,Human,29782
EPI_ISL_443844,COVID19,human,2020-03-26,United Kingdom,Human,29782
EPI_ISL_458391,COVID19,human,2020-04-16,United Kingdom,Human,29782
EPI_ISL_448876,COVID19,human,2020-04-16,United Kingdom,Human,29903
EPI_ISL_423906,COVID19,human,2020-03-19,United Kingdom,Human,29903
EPI_ISL_461842,COVID19,human,2020-04-30,United Kingdom,Human,29866
EPI_ISL_438289,COVID19,human,2020-03-28,United Kingdom,Human,29782
EPI_ISL_430694,COVID19,human,2020-04-10,Australia,Human,29903
EPI_ISL_439652,COVID19,human,2020-03-29,United Kingdom,Human,29812
EPI_ISL_460279,COVID19,human,2020-03-28,USA,Human,29782
EPI_ISL_447599,COVID19,human,2020-04-22,Democratic Republic of the Congo,Human,29674
EPI_ISL_440622,COVID19,human,2020-04-02,United Kingdom,Human,29843
EPI_ISL_420922,COVID19,human,2020-03-20,United Kingdom,Human,29902
EPI_ISL_421973,COVID19,human,2020-04-01,United Kingdom,Human,29907
EPI_ISL_442427,COVID19,human,2020-03-26,United Kingdom,Human,29903
EPI_ISL_439472,COVID19,human,2020-03-31,United Kingdom,Human,29782
EPI_ISL_465100,COVID19,human,2020-03-12,United Kingdom,Human,29903
EPI_ISL_454273,COVID19,human,2020-05-05,Portugal,Human,29523
EPI_ISL_459080,COVID19,human,2020-04-11,United Kingdom,Human,29782
EPI_ISL_423949,COVID19,human,2020-03-20,United Kingdom,Human,29903
EPI_ISL_456141,COVID19,human,2020-03-18,Colombia,Human,29903
EPI_ISL_453432,COVID19,human,2020-05-05,United Kingdom,Human,29903
EPI_ISL_440810,COVID19,human,2020-04-01,United Kingdom,Human,29849
EPI_ISL_443760,COVID19,human,2020-03-29,United Kingdom,Human,29782
EPI_ISL_423284,COVID19,human,2020-03-26,United Kingdom,Human,29903
EPI_ISL_456318,COVID19,human,2020-04-03,New Zealand,Human,29903
EPI_ISL_457908,COVID19,human,20-Apr,Kenya,Human,29782
EPI_ISL_432028,COVID19,human,2020-04-01,United Kingdom,Human,29871
EPI_ISL_446239,COVID19,human,2020-04-06,United Kingdom,Human,29903
EPI_ISL_432497,COVID19,human,2020-04-02,United Kingdom,Human,29903
EPI_ISL_423900,COVID19,human,2020-03-18,United Kingdom,Human,29903
EPI_ISL_439636,COVID19,human,2020-03-24,United Kingdom,Human,29812
EPI_ISL_464670,COVID19,human,2020-03-09,United Kingdom,Human,29903
EPI_ISL_440391,COVID19,human,2020-03-17,United Kingdom,Human,29783
EPI_ISL_433046,COVID19,human,2020-04-03,United Kingdom,Human,29903
EPI_ISL_420675,COVID19,human,2020-03-28,United Kingdom,Human,29915
EPI_ISL_443473,COVID19,human,2020-04-14,United Kingdom,Human,29782
EPI_ISL_431929,COVID19,human,2020-04-02,United Kingdom,Human,29901
EPI_ISL_430120,COVID19,human,2020-03-23,USA,Human,29903
EPI_ISL_445893,COVID19,human,2020-03-31,United Kingdom,Human,29865
EPI_ISL_441547,COVID19,human,2020-04-06,United Kingdom,Human,29782
EPI_ISL_433144,COVID19,human,2020-04-16,United Kingdom,Human,29903
EPI_ISL_444373,COVID19,human,2020-04-29,United Kingdom,Human,29903
EPI_ISL_425299,COVID19,human,2020-03-20,United Kingdom,Human,29903
EPI_ISL_458827,COVID19,human,2020-04-19,United Kingdom,Human,29782
EPI_ISL_443096,COVID19,human,2020-04-08,United Kingdom,Human,29783
EPI_ISL_423171,COVID19,human,2020-03-24,United Kingdom,Human,29903
EPI_ISL_446086,COVID19,human,2020-04-15,United Kingdom,Human,29899
EPI_ISL_447101,COVID19,human,2020-03-16,USA,Human,29853
EPI_ISL_464550,COVID19,human,2020-03-05,United Kingdom,Human,29903
EPI_ISL_459243,COVID19,human,2020-05-01,United Kingdom,Human,29784
EPI_ISL_430627,COVID19,human,2020-04-11,Australia,Human,29903
EPI_ISL_447952,COVID19,human,2020-04-29,United Kingdom,Human,29903
EPI_ISL_459248,COVID19,human,2020-04-29,United Kingdom,Human,29782
EPI_ISL_466462,COVID19,human,2020-04-15,United Kingdom,Human,29903
EPI_ISL_419242,COVID19,human,2020-02-23,Hong Kong,Human,29903
EPI_ISL_441221,COVID19,human,2020-04-02,United Kingdom,Human,29782
EPI_ISL_459430,COVID19,human,2020-04-27,United Kingdom,Human,29782
EPI_ISL_458764,COVID19,human,2020-04-20,United Kingdom,Human,29782
EPI_ISL_440114,COVID19,human,2020-03-31,United Kingdom,Human,29812
EPI_ISL_456753,COVID19,human,2020-05-22,United Kingdom,Human,29903
EPI_ISL_439968,COVID19,human,2020-03-20,United Kingdom,Human,29779
EPI_ISL_440679,COVID19,human,2020-04-04,United Kingdom,Human,29782
EPI_ISL_438415,COVID19,human,2020-03-28,United Kingdom,Human,29849
EPI_ISL_439045,COVID19,human,2020-03-21,United Kingdom,Human,29779
EPI_ISL_445075,COVID19,human,2020-05-08,Luxembourg,Human,29873
EPI_ISL_429800,COVID19,human,2020-03-20,Luxembourg,Human,29860
EPI_ISL_446280,COVID19,human,2020-04-08,United Kingdom,Human,29870
EPI_ISL_425665,COVID19,human,2020-03-15,United Kingdom,Human,29782
EPI_ISL_440025,COVID19,human,2020-03-20,United Kingdom,Human,29782
EPI_ISL_459542,COVID19,human,2020-03-24,United Kingdom,Human,29782
EPI_ISL_465882,COVID19,human,2020-03-29,United Kingdom,Human,29900
EPI_ISL_423703,COVID19,human,2020-03-19,United Kingdom,Human,29903
EPI_ISL_458340,COVID19,human,2020-03-31,United Kingdom,Human,29782
EPI_ISL_436656,COVID19,human,2020-04-09,USA,Human,29862
EPI_ISL_441338,COVID19,human,2020-04-02,United Kingdom,Human,29849
EPI_ISL_416508,COVID19,human,2020-03-06,France,Human,29865
EPI_ISL_422169,COVID19,human,2020-03-25,United Kingdom,Human,29891
EPI_ISL_416421,COVID19,human,2020-03-13,USA,Human,29903
EPI_ISL_433477,COVID19,human,2020-04-18,United Kingdom,Human,29903
EPI_ISL_465984,COVID19,human,2020-03-30,United Kingdom,Human,29903
EPI_ISL_458973,COVID19,human,2020-04-09,United Kingdom,Human,29782
EPI_ISL_433987,COVID19,human,2020-04-12,United Kingdom,Human,29903
EPI_ISL_432800,COVID19,human,2020-04-03,United Kingdom,Human,29903
EPI_ISL_425307,COVID19,human,2020-03-28,United Kingdom,Human,29903
EPI_ISL_425714,COVID19,human,2020-03-18,United Kingdom,Human,29782
EPI_ISL_423692,COVID19,human,2020-03-23,United Kingdom,Human,29903
EPI_ISL_441226,COVID19,human,2020-04-02,United Kingdom,Human,29853
EPI_ISL_422496,COVID19,human,2020-03-19,USA,Human,29726
EPI_ISL_445411,COVID19,human,2020-04-03,United Kingdom,Human,29891
EPI_ISL_423294,COVID19,human,2020-03-26,United Kingdom,Human,29903
EPI_ISL_422315,COVID19,human,2020-03-29,United Kingdom,Human,29895
EPI_ISL_459307,COVID19,human,2020-05-01,United Kingdom,Human,29778
EPI_ISL_438421,COVID19,human,2020-03-30,United Kingdom,Human,29834
EPI_ISL_442657,COVID19,human,2020-04-06,United Kingdom,Human,29782
EPI_ISL_459574,COVID19,human,2020-03-24,United Kingdom,Human,29785
EPI_ISL_453856,COVID19,human,2020-03-27,Portugal,Human,29660
EPI_ISL_455677,COVID19,human,2020-05-04,India,Human,29903
EPI_ISL_419517,COVID19,human,2020-03-19,USA,Human,29903
EPI_ISL_465334,COVID19,human,2020-04-20,United Kingdom,Human,29903
EPI_ISL_462332,COVID19,human,2020-03-06,Singapore,Human,29891
EPI_ISL_438397,COVID19,human,2020-03-29,United Kingdom,Human,29782
EPI_ISL_442282,COVID19,human,2020-04-04,United Kingdom,Human,29846
EPI_ISL_440823,COVID19,human,2020-04-01,United Kingdom,Human,29849
EPI_ISL_439444,COVID19,human,2020-04-01,United Kingdom,Human,29782
EPI_ISL_467011,COVID19,human,2020-05-08,Switzerland,Human,29903
EPI_ISL_462823,COVID19,human,20-Mar,Canada,Human,29782
EPI_ISL_457883,COVID19,human,20-Apr,Kenya,Human,29494
EPI_ISL_442122,COVID19,human,2020-04-05,United Kingdom,Human,29812
EPI_ISL_450865,COVID19,human,2020-04-11,USA,Human,29801
EPI_ISL_444590,COVID19,human,2020-03-20,USA,Human,29903
EPI_ISL_464210,COVID19,human,2020-02-29,United Kingdom,Human,29903
EPI_ISL_444306,COVID19,human,2020-03-24,United Kingdom,Human,29903
EPI_ISL_458765,COVID19,human,2020-04-20,United Kingdom,Human,29782
EPI_ISL_428884,COVID19,human,2020-03-22,Russia,Human,29903
EPI_ISL_466274,COVID19,human,2020-04-05,United Kingdom,Human,29903
EPI_ISL_449355,COVID19,human,2020-03-29,United Kingdom,Human,29873
EPI_ISL_447241,COVID19,human,2020-04-24,Democratic Republic of the Congo,Human,29648
EPI_ISL_453585,COVID19,human,2020-04-27,United Kingdom,Human,29873
EPI_ISL_439505,COVID19,human,2020-03-30,United Kingdom,Human,29782
EPI_ISL_413601,COVID19,human,2020-03-02,USA,Human,29563
EPI_ISL_461108,COVID19,human,2020-03-10,Netherlands,Human,29775
EPI_ISL_424038,COVID19,human,2020-03-20,United Kingdom,Human,29903
EPI_ISL_465250,COVID19,human,2020-04-18,United Kingdom,Human,29903
EPI_ISL_418063,COVID19,human,2020-03-16,USA,Human,29436
EPI_ISL_439650,COVID19,human,2020-03-31,United Kingdom,Human,29782
EPI_ISL_441792,COVID19,human,2020-04-03,United Kingdom,Human,29849
EPI_ISL_456351,COVID19,human,2020-04-03,New Zealand,Human,29903
EPI_ISL_441535,COVID19,human,2020-04-26,United Kingdom,Human,29903
EPI_ISL_451120,COVID19,human,2020-03-31,Australia,Human,29898
EPI_ISL_452943,COVID19,human,2020-05-11,United Kingdom,Human,29903
EPI_ISL_422173,COVID19,human,2020-03-29,United Kingdom,Human,29867
EPI_ISL_457578,COVID19,human,2020-05-04,United Kingdom,Human,29903
EPI_ISL_464611,COVID19,human,2020-03-08,United Kingdom,Human,29903
EPI_ISL_462727,COVID19,human,2020-04-24,USA,Human,29903
EPI_ISL_440927,COVID19,human,2020-04-25,United Kingdom,Human,29903
EPI_ISL_448911,COVID19,human,2020-04-13,United Kingdom,Human,29903
EPI_ISL_446331,COVID19,human,2020-04-09,United Kingdom,Human,29863
EPI_ISL_432585,COVID19,human,2020-04-15,United Kingdom,Human,29903
EPI_ISL_449370,COVID19,human,2020-03-28,United Kingdom,Human,29873
EPI_ISL_441563,COVID19,human,2020-04-06,United Kingdom,Human,29813
EPI_ISL_444484,COVID19,human,2020-05-04,India,Human,29903
EPI_ISL_446083,COVID19,human,2020-04-16,United Kingdom,Human,29873
EPI_ISL_432326,COVID19,human,20-Mar,United Kingdom,Human,29882
EPI_ISL_437058,COVID19,human,2020-04-06,USA,Human,29861
EPI_ISL_432981,COVID19,human,2020-04-01,United Kingdom,Human,29903
EPI_ISL_459947,COVID19,human,2020-04-28,India,Human,29903
EPI_ISL_438425,COVID19,human,2020-03-30,United Kingdom,Human,29782
EPI_ISL_440835,COVID19,human,2020-04-03,United Kingdom,Human,29812
EPI_ISL_448999,COVID19,human,2020-04-19,United Kingdom,Human,29873
EPI_ISL_446577,COVID19,human,2020-04-06,United Kingdom,Human,29903
EPI_ISL_415587,COVID19,human,2020-03-04,Canada,Human,29903
EPI_ISL_439647,COVID19,human,2020-03-31,United Kingdom,Human,29849
EPI_ISL_465015,COVID19,human,2020-03-12,United Kingdom,Human,29903
EPI_ISL_454660,COVID19,human,2020-04-14,USA,Human,29848
EPI_ISL_443015,COVID19,human,2020-04-10,United Kingdom,Human,29782
EPI_ISL_446822,COVID19,human,2020-04-16,United Kingdom,Human,29866
EPI_ISL_425222,COVID19,human,2020-03-17,Spain,Human,29782
EPI_ISL_439129,COVID19,human,2020-03-28,United Kingdom,Human,29811
EPI_ISL_443320,COVID19,human,2020-04-12,United Kingdom,Human,29849
EPI_ISL_458581,COVID19,human,2020-03-31,United Kingdom,Human,29782
EPI_ISL_465753,COVID19,human,2020-03-16,United Kingdom,Human,29903
EPI_ISL_446746,COVID19,human,2020-04-18,United Kingdom,Human,29902
EPI_ISL_466524,COVID19,human,2020-04-16,United Kingdom,Human,29903
EPI_ISL_465831,COVID19,human,2020-03-26,United Kingdom,Human,29903
EPI_ISL_444059,COVID19,human,2020-04-27,USA,Human,29860
EPI_ISL_440044,COVID19,human,2020-03-21,United Kingdom,Human,29782
EPI_ISL_449542,COVID19,human,2020-03-31,United Kingdom,Human,29873
EPI_ISL_465323,COVID19,human,2020-04-18,United Kingdom,Human,29903
EPI_ISL_438268,COVID19,human,2020-03-30,United Kingdom,Human,29782
EPI_ISL_453145,COVID19,human,2020-05-10,United Kingdom,Human,29903
EPI_ISL_428373,COVID19,human,2020-03-26,USA,Human,29903
EPI_ISL_465351,COVID19,human,2020-04-16,United Kingdom,Human,29903
EPI_ISL_440979,COVID19,human,2020-03-31,United Kingdom,Human,29903
EPI_ISL_465203,COVID19,human,2020-04-18,United Kingdom,Human,29903
EPI_ISL_439008,COVID19,human,2020-04-24,United Kingdom,Human,29782
EPI_ISL_423894,COVID19,human,2020-03-18,United Kingdom,Human,29900
EPI_ISL_423433,COVID19,human,2020-03-29,United Kingdom,Human,29903
EPI_ISL_453020,COVID19,human,2020-04-09,United Kingdom,Human,29903
EPI_ISL_464235,COVID19,human,2020-03-01,United Kingdom,Human,29903
EPI_ISL_441682,COVID19,human,2020-04-02,United Kingdom,Human,29870
EPI_ISL_453068,COVID19,human,2020-04-16,United Kingdom,Human,29903
EPI_ISL_458375,COVID19,human,2020-04-15,United Kingdom,Human,29782
EPI_ISL_445551,COVID19,human,2020-04-06,United Kingdom,Human,29901
EPI_ISL_436216,COVID19,human,2020-03-13,Spain,Human,29813
EPI_ISL_438354,COVID19,human,2020-03-30,United Kingdom,Human,29849
EPI_ISL_447171,COVID19,human,2020-03-21,USA,Human,29903
EPI_ISL_441125,COVID19,human,2020-04-01,United Kingdom,Human,29812
EPI_ISL_461789,COVID19,human,2020-03-29,United Kingdom,Human,29900
EPI_ISL_447605,COVID19,human,2020-04-23,Democratic Republic of the Congo,Human,29628
EPI_ISL_464207,COVID19,human,2020-02-28,United Kingdom,Human,29903
EPI_ISL_462331,COVID19,human,2020-04-17,Singapore,Human,29891
EPI_ISL_459290,COVID19,human,2020-04-30,United Kingdom,Human,29782
EPI_ISL_461269,COVID19,human,2020-04-25,Netherlands,Human,29775
EPI_ISL_460555,COVID19,human,2020-05-06,USA,Human,29903
EPI_ISL_430062,COVID19,human,2020-04-03,USA,Human,29863
EPI_ISL_444324,COVID19,human,2020-04-27,United Kingdom,Human,29903
EPI_ISL_433239,COVID19,human,2020-04-03,United Kingdom,Human,29903
EPI_ISL_449381,COVID19,human,2020-04-01,United Kingdom,Human,29836
EPI_ISL_440299,COVID19,human,2020-03-18,United Kingdom,Human,29812
EPI_ISL_440112,COVID19,human,2020-03-22,United Kingdom,Human,29848
EPI_ISL_460576,COVID19,human,2020-05-14,USA,Human,29903
EPI_ISL_440502,COVID19,human,2020-03-10,United Kingdom,Human,29782
EPI_ISL_421901,COVID19,human,2020-03-26,United Kingdom,Human,29907
EPI_ISL_452908,COVID19,human,2020,United Kingdom,Human,29903
EPI_ISL_423668,COVID19,human,2020-03-20,United Kingdom,Human,29903
